matric_pct,inter_pct,entry_test_score,eligibility_score,budget,program,university_tier,university_type,admission_chance
58,66,88,70.2,2204632,Computer Engineering,2,Private,Medium
71,65,72,68.9,908653,Data Science,1,Government,Low
46,89,95,77.9,1614111,Cyber Security,3,Government,High
95,59,92,79.7,1582323,Marketing,3,Private,High
72,72,32,60.0,1486850,Computer Science,2,Government,Medium
90,83,75,82.7,2092237,Cyber Security,3,Private,High
75,96,97,90.0,1477318,Marketing,1,Government,High
83,73,30,63.1,1086365,Data Science,1,Government,Low
70,49,52,56.2,2099669,Electrical Engineering,3,Government,Medium
72,66,83,72.9,1882422,Information Technology,1,Government,Medium
72,52,74,64.6,1640299,Electrical Engineering,3,Private,Medium
81,98,76,86.3,2183199,Cyber Security,2,Government,High
84,91,49,76.3,1600970,Economics,1,Government,Medium
72,80,47,67.7,1445631,Artificial Intelligence,1,Private,Medium
73,53,71,64.4,1221845,Electrical Engineering,1,Government,Low
53,74,70,66.5,2078684,Media Studies,2,Private,Medium
61,77,48,63.5,1871167,LLB,2,Private,Low
50,52,54,52.0,1996427,Psychology,3,Private,Medium
65,67,57,63.4,1559388,Artificial Intelligence,1,Government,Low
61,50,39,50.0,1117334,Mechanical Engineering,3,Private,Medium
54,45,73,56.1,1604496,Software Engineering,3,Private,Medium
45,95,86,77.3,1409058,Information Technology,2,Government,High
89,69,31,63.6,1076779,Psychology,1,Private,Low
52,48,87,60.9,689598,BBA,3,Government,Medium
76,48,48,56.4,1720666,Media Studies,1,Government,Low
99,52,53,66.4,1141218,Information Technology,3,Private,High
52,94,99,82.9,837534,Mechanical Engineering,2,Private,Medium
89,74,66,76.1,1347863,Computer Engineering,1,Government,Medium
63,77,97,78.8,1733700,Psychology,3,Government,High
49,94,96,81.1,674630,Cyber Security,1,Private,Low
84,90,89,87.9,779614,Information Technology,3,Government,High
66,92,60,74.6,1856272,Mechanical Engineering,3,Private,High
45,63,60,56.7,573685,Psychology,2,Private,Low
87,58,60,67.3,2177383,Electrical Engineering,1,Government,Low
90,82,74,82.0,1610958,Computer Engineering,3,Government,Medium
95,86,78,86.3,662548,Media Studies,3,Government,High
66,72,52,64.2,1934961,Information Technology,2,Government,Medium
94,50,56,65.0,2087481,Electrical Engineering,3,Private,High
98,89,79,88.7,1286843,Food Science,1,Private,Medium
51,57,65,57.6,1780820,BBA,2,Private,Low
61,46,54,52.9,1256035,Software Engineering,2,Private,Low
72,51,86,67.8,1325284,Civil Engineering,2,Private,Medium
56,45,70,55.8,918181,Computer Engineering,3,Private,Medium
60,68,78,68.6,1718577,LLB,1,Private,Medium
91,92,73,86.0,751079,Data Science,1,Government,High
96,62,78,77.0,1824486,Software Engineering,1,Private,Medium
52,80,96,76.4,1895783,Mechanical Engineering,2,Government,High
99,100,33,79.6,1179296,Mechanical Engineering,1,Government,Medium
65,51,97,69.0,1704102,Agriculture,1,Private,Medium
54,55,87,64.3,2241786,Electrical Engineering,1,Government,Low
92,84,62,79.8,1709256,Food Science,1,Government,Medium
55,79,98,77.5,2246507,Food Science,2,Private,High
48,64,41,52.3,1010274,Media Studies,2,Private,Low
72,71,70,71.0,614130,Artificial Intelligence,3,Government,High
82,66,47,65.1,2206234,Civil Engineering,3,Private,High
79,75,39,65.4,2173189,Civil Engineering,1,Private,Medium
60,65,45,57.5,852268,Food Science,3,Government,Medium
54,87,84,76.2,1552782,Information Technology,2,Private,High
71,87,76,78.9,545357,LLB,2,Private,Medium
99,77,60,78.5,1410680,Food Science,2,Private,Medium
57,77,48,62.3,791475,Artificial Intelligence,2,Government,Medium
53,92,92,80.3,976388,Civil Engineering,1,Government,Medium
73,69,48,63.9,1911133,Computer Engineering,3,Private,Low
99,55,51,67.0,2267317,Food Science,1,Private,Medium
47,87,56,65.7,1182254,Information Technology,1,Private,Low
71,65,79,71.0,1182771,BBA,1,Private,Low
56,55,38,50.2,1775460,Software Engineering,2,Government,Low
98,56,85,77.3,1042696,Artificial Intelligence,1,Private,Low
86,52,72,68.2,831291,Civil Engineering,3,Government,Medium
46,70,49,56.5,557279,Media Studies,2,Private,Low
93,100,71,89.2,756092,BBA,2,Private,Medium
50,62,47,53.9,1306362,BBA,3,Government,Medium
97,95,94,95.3,2247237,LLB,2,Government,High
61,59,38,53.3,1266961,LLB,3,Government,Low
83,82,58,75.1,1065211,Economics,3,Private,High
87,78,71,78.6,614073,Computer Engineering,2,Government,Medium
76,61,69,67.9,853449,Marketing,3,Private,High
85,95,45,77.0,1087763,Accounting & Finance,2,Government,High
75,58,99,75.4,1151559,Civil Engineering,1,Private,Low
50,97,48,68.2,561543,LLB,2,Private,Low
65,85,31,62.8,2152832,Artificial Intelligence,2,Private,Medium
71,87,56,72.9,899598,Marketing,1,Private,Low
76,57,40,57.6,2262111,Mechanical Engineering,2,Government,Low
47,45,44,45.3,1492027,Agriculture,2,Government,Low
51,60,49,54.0,1317847,Information Technology,1,Government,Low
68,52,59,58.9,2131500,Computer Engineering,2,Government,Low
56,62,95,70.1,2169325,Information Technology,2,Government,Low
91,67,98,83.5,786692,Mechanical Engineering,3,Private,High
86,57,70,69.6,659992,BBA,3,Private,Medium
96,70,32,66.4,684825,Computer Engineering,2,Government,Medium
47,83,62,65.9,1034633,Media Studies,1,Private,Low
55,92,51,68.6,1130370,Information Technology,1,Private,Low
63,62,94,71.9,1555162,Data Science,3,Private,High
74,47,30,50.0,942206,BBA,2,Private,Low
61,87,60,71.1,807346,Artificial Intelligence,3,Government,High
57,50,57,54.2,2233303,Civil Engineering,1,Private,Low
48,63,42,52.2,2116072,Electrical Engineering,1,Private,Low
75,82,36,66.1,1581066,Economics,3,Private,High
71,51,60,59.7,1062973,Food Science,1,Private,Low
98,77,36,71.0,1986886,Cyber Security,2,Private,Medium
72,59,83,70.1,1751459,Agriculture,2,Private,Medium
53,100,65,75.4,1261374,Computer Science,3,Private,High
71,69,30,57.9,1959937,Food Science,1,Government,Low
62,63,86,69.6,2254527,Computer Science,3,Government,High
71,64,34,57.1,1009054,LLB,2,Private,Low
88,54,50,63.0,1778881,Mechanical Engineering,2,Private,Medium
93,78,77,82.2,1438622,Food Science,3,Private,High
72,96,97,89.1,1297221,BBA,3,Government,High
80,47,37,53.9,1379628,Cyber Security,3,Government,Medium
49,90,47,64.8,980411,BBA,3,Government,Medium
92,76,32,67.6,888279,Accounting & Finance,3,Private,High
78,98,82,87.2,928079,Food Science,3,Government,High
60,91,85,79.9,1441016,Data Science,3,Government,High
53,62,41,53.0,1950265,Media Studies,1,Private,Low
75,65,82,73.1,589611,Food Science,3,Government,High
96,56,35,61.7,2035595,BBA,1,Private,Low
70,54,92,70.2,1279715,Psychology,3,Private,Medium
99,53,59,68.6,551565,Civil Engineering,3,Private,High
93,48,38,58.5,2180469,Artificial Intelligence,2,Private,Low
85,97,60,82.3,1264358,Computer Science,1,Private,Medium
45,57,99,66.0,964239,Software Engineering,1,Private,Low
52,98,33,64.7,726382,Mechanical Engineering,3,Government,Medium
73,61,82,70.9,1912699,Economics,1,Private,Medium
68,67,75,69.7,1485012,Marketing,1,Government,Low
67,63,77,68.4,604716,Psychology,3,Private,High
57,86,72,73.1,946653,Media Studies,1,Private,Low
51,70,95,71.8,815798,Computer Science,3,Private,High
66,86,79,77.9,825501,Mechanical Engineering,2,Government,Medium
63,86,53,69.2,2122170,Artificial Intelligence,2,Private,Medium
92,49,95,75.7,1196238,Computer Science,2,Government,High
68,98,72,81.2,744903,Accounting & Finance,1,Government,Medium
61,82,53,67.0,1095074,Software Engineering,1,Private,Low
92,78,42,71.4,1108332,LLB,3,Private,High
72,81,86,79.8,1510627,Media Studies,1,Private,Medium
69,76,61,69.4,2022622,Software Engineering,1,Private,Medium
87,72,54,71.1,714468,Accounting & Finance,1,Private,Low
91,81,59,77.4,897374,LLB,2,Government,Medium
57,58,54,56.5,2009432,Computer Engineering,3,Government,Low
54,97,36,65.8,1189307,Civil Engineering,2,Private,Medium
47,82,33,56.8,968872,BBA,1,Government,Low
89,83,31,69.2,2209940,BBA,3,Government,High
93,83,46,74.9,1270022,BBA,3,Government,Medium
99,45,94,75.9,649869,LLB,2,Private,Medium
96,66,76,78.0,1964974,Food Science,3,Government,High
78,86,73,79.7,740723,Agriculture,2,Private,Medium
90,61,67,71.5,2104356,Electrical Engineering,3,Government,High
59,59,89,68.0,1648386,Software Engineering,2,Government,Medium
95,46,85,72.4,1306206,Artificial Intelligence,2,Government,Medium
87,55,45,61.6,1372788,Cyber Security,1,Government,Low
92,96,54,82.2,1530025,Computer Engineering,1,Government,Low
94,88,47,77.5,551466,Software Engineering,2,Private,Medium
91,88,74,84.7,607036,Accounting & Finance,1,Government,Low
63,94,99,86.2,1469146,Data Science,2,Private,High
57,49,48,51.1,898221,Computer Science,2,Government,Low
45,73,51,58.0,2062093,Computer Engineering,2,Private,Low
60,50,36,48.8,619869,Accounting & Finance,1,Government,Low
81,58,49,62.2,1911076,Cyber Security,1,Private,Low
78,87,62,76.8,2126594,Mechanical Engineering,3,Private,High
76,82,96,84.4,1574081,Mechanical Engineering,1,Government,Medium
46,72,55,59.1,874147,Computer Engineering,3,Private,Low
60,57,60,58.8,1109724,Marketing,1,Government,Low
71,68,37,59.6,883007,Computer Science,2,Government,Low
49,80,91,74.0,1416466,Food Science,2,Government,Medium
88,94,52,79.6,1318697,Software Engineering,3,Government,High
79,47,98,71.9,1594316,Food Science,2,Private,Medium
60,73,76,70.0,1216480,Computer Science,1,Private,Medium
98,53,89,77.3,1507710,Economics,3,Government,High
45,96,46,65.7,2236984,Artificial Intelligence,2,Private,Medium
51,56,33,47.6,1027051,BBA,2,Private,Low
52,48,80,58.8,1157574,Accounting & Finance,1,Private,Low
85,45,79,67.2,625195,LLB,1,Government,Low
78,70,80,75.4,1530014,Media Studies,1,Government,Low
72,72,45,63.9,788045,Information Technology,1,Private,Low
87,54,89,74.4,1311474,Civil Engineering,2,Private,Medium
96,94,67,86.5,706786,Data Science,3,Government,High
52,74,36,56.0,560862,Economics,3,Private,Low
84,58,35,58.9,1988310,Information Technology,1,Private,Low
99,67,40,68.5,1579100,LLB,3,Private,High
92,48,61,65.1,1390691,BBA,3,Private,High
93,73,45,70.6,646101,Mechanical Engineering,3,Private,High
54,68,42,56.0,1847152,Civil Engineering,1,Private,Low
78,46,72,63.4,1258451,BBA,1,Private,Low
76,75,69,73.5,1024646,Artificial Intelligence,3,Private,High
73,78,41,65.4,2042976,Food Science,3,Private,High
81,71,73,74.6,2135989,Cyber Security,1,Government,Low
61,53,43,52.4,2009647,Accounting & Finance,2,Private,Low
66,73,40,61.0,1781989,Cyber Security,2,Government,Medium
88,66,59,70.5,1114859,Computer Science,1,Government,Medium
47,64,39,51.4,608266,Software Engineering,3,Government,Low
84,57,76,70.8,1095906,Computer Science,1,Private,Low
74,96,78,84.0,833791,Software Engineering,1,Government,Medium
52,55,75,60.1,2219627,Computer Science,1,Private,Low
60,95,44,69.2,533324,Computer Engineering,2,Private,Medium
100,74,98,89.0,634995,Media Studies,2,Private,Medium
49,94,60,70.3,1939859,Accounting & Finance,3,Private,High
48,59,42,50.6,872101,Cyber Security,1,Private,Low
55,96,51,70.2,704527,Media Studies,3,Government,High
80,54,31,54.9,1850515,BBA,3,Government,Low
58,70,98,74.8,2174615,Psychology,1,Private,Low
72,94,82,83.8,1350446,Psychology,1,Private,Medium
76,70,42,63.4,1496104,BBA,1,Government,Low
90,65,79,76.7,1124606,Economics,3,Government,High
71,61,91,73.0,1075309,Agriculture,1,Private,Low
92,51,64,67.2,2123982,Economics,2,Government,Low
61,84,49,66.6,918492,Artificial Intelligence,2,Private,Low
66,68,63,65.9,1869559,Software Engineering,1,Private,Medium
93,97,44,79.9,972665,Computer Science,2,Government,Medium
82,75,88,81.0,1165152,Psychology,2,Private,High
60,61,91,69.7,1877155,Food Science,2,Private,Low
83,77,97,84.8,751754,Economics,3,Government,High
54,68,44,56.6,1179848,Marketing,3,Private,Medium
49,52,78,58.9,967401,Economics,3,Private,Medium
52,99,80,79.2,1411402,Accounting & Finance,1,Private,Medium
91,95,46,79.1,966830,Accounting & Finance,3,Private,Medium
90,67,96,82.6,2170913,Media Studies,3,Private,High
65,66,64,65.1,2053325,Psychology,1,Private,Medium
71,69,47,63.0,742908,Software Engineering,1,Government,Low
55,51,86,62.7,1317326,Cyber Security,3,Private,Medium
73,78,59,70.8,935826,Artificial Intelligence,2,Private,Medium
71,80,70,74.3,691620,Data Science,1,Private,Low
48,63,50,54.6,943602,Software Engineering,2,Private,Low
51,63,36,51.3,675073,Media Studies,2,Private,Low
76,70,90,77.8,1525948,Economics,1,Government,Medium
46,52,59,52.3,2179116,Accounting & Finance,2,Government,Low
62,61,49,57.7,1004395,Marketing,1,Government,Low
63,95,58,74.3,682543,Computer Engineering,2,Government,Medium
49,95,77,75.8,1220210,Cyber Security,3,Private,High
81,94,58,79.3,2006919,Cyber Security,2,Private,High
91,77,89,84.8,1381069,Artificial Intelligence,3,Private,High
67,69,75,70.2,1907568,Data Science,1,Private,Medium
84,100,48,79.6,1179569,Cyber Security,1,Government,Medium
90,51,88,73.8,1553440,Computer Engineering,2,Private,Medium
52,96,46,67.8,1787056,Media Studies,2,Government,Medium
72,49,36,52.0,2196039,Accounting & Finance,2,Government,Low
52,96,70,75.0,1228381,Computer Engineering,3,Private,High
95,57,40,63.3,1154172,Food Science,3,Government,Low
54,93,91,80.7,1081932,Software Engineering,2,Government,High
63,60,67,63.0,1185177,Marketing,3,Private,Medium
82,87,35,69.9,2299253,Agriculture,1,Government,Low
96,66,80,79.2,1883753,Civil Engineering,3,Government,High
95,84,54,78.3,1012623,Information Technology,1,Private,Low
75,89,72,79.7,676123,Cyber Security,1,Government,Medium
94,69,43,68.7,529463,Computer Science,3,Private,High
51,94,78,76.3,863119,Electrical Engineering,3,Government,High
82,85,74,80.8,1141917,Marketing,1,Government,Medium
59,66,63,63.0,1509836,Psychology,2,Government,Medium
96,82,85,87.1,650445,Agriculture,2,Private,Low
99,46,98,77.5,2279840,Data Science,2,Private,High
51,70,80,67.3,527148,Information Technology,1,Government,Low
100,66,35,66.9,728422,Data Science,1,Private,Low
86,50,85,71.3,2277827,Economics,3,Government,High
95,49,45,61.6,952226,Agriculture,1,Government,Low
74,87,84,82.2,688253,Civil Engineering,2,Government,Medium
66,49,75,61.9,1415664,Information Technology,2,Government,Medium
68,98,43,72.5,2034342,Data Science,1,Government,Low
66,84,52,69.0,1278637,Economics,3,Private,High
88,88,98,91.0,640662,Economics,1,Government,High
64,82,37,63.1,1546028,Accounting & Finance,3,Government,Medium
83,52,57,62.8,1881634,Food Science,3,Government,Medium
80,96,35,72.9,1352117,Electrical Engineering,1,Private,Medium
89,53,30,56.9,2131060,BBA,2,Private,Low
96,86,63,82.1,835531,Information Technology,1,Government,Medium
63,65,72,66.5,2089277,Civil Engineering,1,Private,Medium
97,80,46,74.9,1948493,Marketing,3,Government,High
97,73,67,78.4,2082844,Electrical Engineering,2,Private,High
61,94,86,81.7,1314181,Economics,1,Private,Low
72,59,95,73.7,1767729,Data Science,3,Government,High
45,73,100,72.7,1852695,Computer Science,2,Private,Medium
54,86,35,61.1,637449,Artificial Intelligence,3,Government,Medium
45,57,54,52.5,2049341,BBA,2,Private,Low
49,97,88,79.9,1420723,Artificial Intelligence,1,Government,Medium
84,92,67,82.1,1833955,Information Technology,3,Government,High
73,74,91,78.8,558157,Computer Science,3,Government,High
82,90,99,90.3,1858115,Cyber Security,2,Private,High
51,70,37,54.4,1211568,Media Studies,2,Private,Low
45,96,54,68.1,907371,LLB,1,Private,Low
73,58,79,68.8,1296330,Artificial Intelligence,3,Government,High
87,83,44,72.5,2229717,Mechanical Engineering,3,Government,High
99,46,44,61.3,1926498,Mechanical Engineering,3,Government,Medium
57,70,38,56.5,880034,Electrical Engineering,1,Government,Low
91,85,88,87.7,899352,Computer Science,2,Government,Medium
76,85,60,74.8,1552658,Media Studies,3,Government,High
75,68,36,60.5,1542257,LLB,2,Private,Medium
76,74,95,80.9,1230470,Food Science,3,Private,High
86,99,86,91.2,922995,Agriculture,2,Government,Medium
73,52,53,58.6,932817,Information Technology,1,Government,Low
72,79,53,69.1,1460371,Accounting & Finance,1,Government,Low
83,96,87,89.4,1684197,Computer Science,3,Government,High
69,95,68,79.1,2030502,Economics,2,Government,High
51,57,38,49.5,1397898,Accounting & Finance,2,Government,Low
65,93,46,70.5,1563485,Accounting & Finance,3,Private,High
100,86,81,88.7,569715,Computer Engineering,1,Government,High
87,53,71,68.6,953964,Marketing,2,Government,Medium
51,49,42,47.5,1872098,Civil Engineering,1,Private,Low
61,78,40,61.5,1587982,Cyber Security,1,Government,Low
92,86,54,78.2,1471594,Marketing,2,Private,High
55,77,43,60.2,1686456,Psychology,1,Government,Low
89,79,82,82.9,2111759,Civil Engineering,1,Government,Medium
60,99,47,71.7,1748406,Civil Engineering,2,Private,Low
65,69,88,73.5,734538,BBA,2,Government,Low
79,61,40,60.1,1700422,Media Studies,1,Government,Low
58,76,50,62.8,1598506,Mechanical Engineering,3,Private,Low
95,69,43,69.0,1715991,Computer Science,3,Government,Medium
100,81,64,81.6,750570,Psychology,1,Government,Medium
46,45,50,46.8,2061679,Accounting & Finance,1,Government,Low
56,58,42,52.6,1362775,Food Science,1,Government,Low
65,47,75,60.8,596457,Information Technology,3,Government,Medium
62,93,73,77.7,722319,Computer Engineering,3,Private,High
90,64,75,75.1,1285967,BBA,1,Private,Medium
96,87,48,78.0,1551731,Media Studies,1,Private,Medium
64,48,74,60.6,840892,BBA,3,Private,Low
66,90,80,79.8,1409892,Agriculture,2,Government,High
88,76,88,83.2,1073616,Computer Engineering,3,Private,High
48,77,44,58.4,914835,Software Engineering,1,Private,Low
67,72,59,66.6,540627,BBA,1,Government,Low
92,62,87,78.5,1190618,Agriculture,1,Government,Low
74,49,94,70.0,1998882,Accounting & Finance,1,Private,Medium
62,66,88,71.4,1362609,BBA,1,Private,Medium
68,95,45,71.9,1060350,BBA,2,Government,Medium
80,67,30,59.8,1067493,Cyber Security,3,Private,Medium
89,81,47,73.2,953428,Media Studies,2,Private,Medium
63,68,77,69.2,539245,BBA,1,Government,Low
95,79,58,77.5,1723361,Computer Engineering,1,Private,Medium
100,52,47,64.9,1519397,Marketing,1,Government,Low
94,70,47,70.3,539821,Electrical Engineering,3,Private,High
64,96,40,69.6,2192241,Food Science,2,Private,Medium
62,51,92,66.6,1504740,Economics,2,Private,Low
49,64,74,62.5,762821,Computer Science,3,Private,Low
84,63,81,74.7,2064162,Software Engineering,2,Private,Medium
79,74,72,74.9,1747388,BBA,2,Private,Low
73,89,80,81.5,921195,Civil Engineering,1,Private,Low
56,77,52,63.2,736722,LLB,3,Government,Low
45,45,90,58.5,1240674,Food Science,3,Government,Low
47,57,75,59.4,845246,Psychology,3,Private,Medium
56,70,46,58.6,588420,Agriculture,3,Private,Low
45,55,81,59.8,2146347,Food Science,2,Private,Low
67,87,45,68.4,1567266,BBA,1,Private,Medium
47,77,91,72.2,1038866,Media Studies,1,Government,Medium
86,87,32,70.2,1331040,Agriculture,2,Private,Medium
